,0,10
861136,良品,リョウヒン
861148,良風,リョウフウ
861149,猟服,リョウフク
861155,両蓋,リョウブタ
861158,領分,リョウブン
861173,猟兵,リョウヘイ
861177,稜辺,リョウヘン
861181,両便,リョウベン
861194,領邦,リョウホウ
861198,両頰,リョウホオ
861205,良謀,リョウボウ
861207,良木,リョウボク
861216,糧米,リョウマイ
861217,両前,リョウマエ
861219,糧秣,リョウマツ
861220,両眉,リョウマユ
861222,両耳,リョウミミ
861224,領民,リョウミン
861225,両胸,リョウムネ
861229,両名,リョウメイ
861230,両面,リョウメン
861232,両腿,リョウモモ
861233,陵門,リョウモン
861240,良薬,リョウヤク
861251,領有,リョウユウ
861252,両指,リョウユビ
861257,療養,リョウヨウ
861258,両翼,リョウヨク
861271,料率,リョウリツ
861284,両輪,リョウリン
861323,涼廊,リョウロウ
861324,両論,リョウロン
861330,両脇,リョウワキ
861332,両割り,リョウワリ
861343,旅況,リョキョウ
861350,緑陰,リョクイン
861355,緑影,リョクエイ
861360,緑黄,リョクオウ
861362,緑眼,リョクガン
861367,緑黒,リョクコク
861368,緑酒,リョクシュ
861369,緑書,リョクショ
861372,緑心,リョクシン
861374,緑樹,リョクジュ
861377,緑水,リョクスイ
861378,緑政,リョクセイ
861380,緑石,リョクセキ
861383,緑藻,リョクソウ
861384,緑苔,リョクタイ
861387,緑竹,リョクチク
861388,緑茶,リョクチャ
861391,緑泥,リョクデイ
861395,緑豆,リョクトウ
861397,緑道,リョクドウ
861398,緑膿,リョクノウ
861399,緑髪,リョクハツ
861400,緑礬,リョクバン
861404,緑風,リョクフウ
861406,緑碧,リョクヘキ
861407,緑便,リョクベン
861408,緑眸,リョクボウ
861410,緑門,リョクモン
861413,緑釉,リョクユウ
861415,緑葉,リョクヨウ
861417,緑林,リョクリン
861431,虜囚,リョシュウ
861433,旅宿,リョシュク
861438,旅情,リョジョウ
861446,旅中,リョチュウ
861449,緑光,リョッコウ
861464,膂力,リョリョク
861505,リライター,リライター
861513,リラックス,リラックス
861515,リラティブ,リラティブ
861591,リリシスト,リリシスト
861592,リリシズム,リリシズム
861627,リリーサー,リリーサー
861637,リリーヴァー,リリーバー
861643,リルゾール,リルゾール
861647,LiLFeS,リルフェス
861649,リルミルト,リルミルト
861797,臨給,リンキュウ
861804,リンキング,リンキング
861811,リンギット,リンギット
861813,林業,リンギョウ
861816,リンギング,リンギング
861863,リンケージ,リンケージ
861934,隣州,リンシュウ
861947,輪唱,リンショウ
861952,隣色,リンショク
861955,リンシード,リンシード
861965,輪住,リンジュウ
861970,鱗状,リンジョウ
862074,鱗虫,リンチュウ
862077,臨調,リンチョウ
862093,リンデロン,リンデロン
862157,リンバーグ,リンバーグ
862164,痳病,リンビョウ
862210,リンポチェ,リンポチェ
862231,林力,リンリョク
862282,リーケージ,リーケージ
862291,リーシング,リーシング
862304,リージョン,リージョン
862327,リーゼント,リーゼント
862330,リーダブル,リーダブル
862410,リーヴィング,リービング
862441,リーボック,リーボック
862452,リーリング,リーリング
862517,類曲,ルイキョク
862536,ルイサイト,ルイサイト
862550,類焼,ルイショウ
862559,羸弱,ルイジャク
862563,類従,ルイジュウ
862566,累乗,ルイジョウ
862834,ルシノール,ルシノール
862880,ルスティカ,ルスティカ
862976,ルテオリン,ルテオリン
862981,Lutetium,ルテチウム
862988,ルテニウム,ルテニウム
862995,ルデクロス,ルデクロス
863004,ルトラール,ルトラール
863015,ルドベキア,ルドベキア
863060,ルネツサンス,ルネサンス
863087,ルバーイイ,ルバーイイ
863106,ルビジウム,ルビジウム
863125,ルピアール,ルピアール
863184,ルボックス,ルボックス
863189,ルヴォワール,ルボワール
863214,ルミエール,ルミエール
863227,ルミナリエ,ルミナリエ
863232,ルミノホア,ルミノホア
863234,ルミノール,ルミノール
863235,ルミフロン,ルミフロン
863328,ルンバール,ルンバール
863388,ロースター,ルースター
863399,ルーセント,ルーセント
863417,ルーデンス,ルーデンス
863445,ルーピング,ルーピング
863477,羅馬尼亜,ルーマニア
863514,ルーレット,ルーレット
863573,layout,レイアウト
863650,礼返し,レイガエシ
863669,冷却,レイキャク
863677,齢級,レイキュウ
863681,霊境,レイキョウ
863687,霊玉,レイギョク
863806,冷しゃぶ,レイシャブ
863812,麗春,レイシュン
863825,霊障,レイショウ
863827,冷食,レイショク
863867,霊獣,レイジュウ
863868,霊術,レイジュツ
863878,霊場,レイジョウ
863890,レイジング,レイジング
864039,霊鳥,レイチョウ
864083,戻入,レイニュウ
864114,霊話,レイバナシ
864124,冷評,レイヒョウ
864128,霊猫,レイビョウ
864175,礼参り,レイマイリ
864176,礼回り,レイマワリ
864182,霊明,レイミョウ
864206,レイヤード,レイヤード
864227,麗流,レイリュウ
864230,冷涼,レイリョウ
864231,霊力,レイリョク
864294,レーンボー,レインボー
864311,レエヴェスィ,レエベスイ
864330,レオタード,レオタード
864349,レオノチス,レオノチス
864356,レオパード,レオパード
864366,レオロジー,レオロジー
864434,レクシカル,レキシカル
864435,レキシコン,レキシコン
864437,暦象,レキショウ
864450,レキソタン,レキソタン
864454,歴朝,レキチョウ
864493,regular,レギュラー
864506,レクイエム,レクイエム
864507,レクエルド,レクエルド
864514,レキチュア,レクチャー
864555,レコニング,レコニング
864564,Recorder,レコーダー
864589,レシェンテ,レシェンテ
864597,レシデュー,レシデュー
864611,レシーバー,レシーバー
864625,レジェンド,レジェンド
864630,レジオナル,レジオナル
864631,レジオネラ,レジオネラ
864640,register,レジスター
864649,レジデンス,レジデンス
864650,レジデント,レジデント
864653,レジノイド,レジノイド
864663,レジューム,レジューム
864678,レスキュー,レスキュー
864683,レスタミン,レスタミン
864686,レステング,レステング
864692,レストラン,レストラン
864704,レスパイト,レスパイト
864707,レズビアン,レスビアン
864720,レスポンス,レスポンス
864728,レスリング,レスリング
864763,レセプター,レセプター
864768,レセルピン,レセルピン
864769,レ・ゼコール,レゼコール
864772,レゾナント,レゾナント
864778,レゾルシン,レゾルシン
864785,レタトリン,レタトリン
864788,レタリング,レタリング
864805,レチナール,レチナール
864806,レチノイド,レチノイド
864807,レチノイン,レチノイン
864808,レチノール,レチノール
864824,烈凶,レッキョウ
864866,裂傷,レッショウ
864928,レッソニア,レッソニア
864933,列柱,レッチュウ
864973,裂氷,レッピョウ
865004,劣弱,レツジャク
865008,劣情,レツジョウ
865015,列長,レツチョウ
865042,レテニウム,レテニウム
865045,レディコミ,レディコミ
865047,レディネス,レディネス
865063,レディーナ,レディーナ
865068,レトリック,レトリック
865078,レトロゲー,レトロゲー
865086,レドックス,レドックス
865089,レドルパー,レドルパー
865105,レナパック,レナパック
865109,レナンテラ,レナンテラ
865160,レバミピド,レバミピド
865163,レヴァリッジ,レバレッジ
865223,レビレート,レビレート
865253,レフリー,レフェリー
865259,レフティー,レフティー
865263,レフュジー,レフュジー
865297,レプロシー,レプロシー
865303,レベニュー,レベニュー
865306,レベリング,レベリング
865327,レボトミン,レボトミン
865348,レポーター,レポーター
865383,レムナント,レムナント
865396,レメデイ,レメディー
865400,レモネード,レモネード
865427,レリガーレ,レリガーレ
865431,レリヂヲス,レリジャス
865432,レリジョン,レリジョン
865435,レリッシュ,レリッシュ
865437,レレバンス,レリバンス
865527,連客,レンキャク
865531,連休,レンキュウ
865532,連京,レンキョウ
865533,連曲,レンキョク
865542,連翹,レンギョウ
865583,連子鯛,レンコダイ
865627,練習,レンシュウ
865630,攣縮,レンシュク
865640,連称,レンショウ
865660,連雀,レンジャク
865666,レーンジャー,レンジャー
865671,連中,レンジュウ
865682,連声,レンジョウ
865730,レンタカウ,レンタカウ
865732,レンタ・カー,レンタカー
865735,レンタブル,レンタブル
865764,レンダラー,レンダラー
865778,恋着,レンチャク
865781,連荘,レンチャン
865784,簾中,レンチュウ
865787,廉直,レンチョク
865819,レーントゲン,レントゲン
865820,レントラー,レントラー
865834,練乳,レンニュウ
865838,レンネット,レンネット
865930,レーウィン,レーウィン
865935,レーエンダ,レーエンダ
865947,レーキング,レーキング
865966,レーシズム,レーシズム
865967,レーシック,レーシック
865968,レーション,レーション
865969,レーシング,レーシング
865981,レースレス,レースレス
866002,レーテッド,レーテッド
866006,レーテント,レーテント
866027,レードーム,レードーム
866060,レーベマン,レーベマン
866158,ロイナーゼ,ロイナーゼ
866161,ロイマチス,ロイマチス
866286,老朽,ロウキュウ
866293,老境,ロウキョウ
866294,浪曲,ロウキョク
866402,陋習,ロウシュウ
866403,漏出,ロウシュツ
866410,郎将,ロウショウ
866413,老職,ロウショク
866424,老弱,ロウジャク
866428,郎従,ロウジュウ
866429,老熟,ロウジュク
866435,老嬢,ロウジョウ
866638,郎中,ロウチュウ
866671,老若,ロウニャク
866709,鏤氷,ロウヒョウ
866712,老病,ロウビョウ
866747,牢屋敷,ロウヤシキ
866750,牢破り,ロウヤブリ
866771,粮料,ロウリョウ
866772,労力,ロウリョク
866798,ロエックス,ロエックス
866827,ロカビリー,ロカビリー
866840,ロガリズム,ロガリズム
866851,ロキソニン,ロキソニン
866925,ロクシタン,ロクシタン
866944,陸尺,ロクシャク
866948,緑青,ロクショウ
866964,鹿茸,ロクジョウ
867018,ロクソプス,ロクソプス
867029,六中,ロクチュウ
867033,陸でなし,ロクデナシ
867042,六入,ロクニュウ
867104,ログウッド,ログウッド
867126,ロケーター,ロケーター
867164,ロゴタイプ,ロゴタイプ
867367,ロスマリン,ロスマリン
867399,ロズマリン,ロズマリン
867435,ロゾーリオ,ロゾーリオ
867496,ロッキング,ロッキング
867529,ロックーン,ロックーン
867555,ロツシエル,ロッシェル
867565,ロッジング,ロッジング
867649,ロデュルス,ロデュルス
867694,ロドプシン,ロドプシン
867737,ロバキシン,ロバキシン
867770,ロビイスト,ロビイスト
867796,ロピナビル,ロピナビル
867813,ロフラゼプ,ロフラゼプ
867824,ロブスター,ロブスター
867832,ロブラール,ロブラール
867864,ロベレニー,ロベレニー
867874,ロペラミド,ロペラミド
867894,ロボトミー,ロボトミー
867908,ロマネスク,ロマネスク
867922,ローマンサー,ロマンサー
867923,ロマンシュ,ロマンシュ
867927,ロマンチカ,ロマンチカ
867944,ロマンツェ,ロマンツェ
867996,lorazepam,ロラゼパム
867997,ロラタジン,ロラタジン
867998,ロラメット,ロラメット
868003,ロランジュ,ロランジュ
868019,ロリポップ,ロリポップ
868041,ロルファー,ロルファー
868106,論客,ロンキャク
868108,論究,ロンキュウ
868110,論局,ロンキョク
868117,ロンギング,ロンギング
868134,ロングヘア,ロングヘア
868144,ロンゲスト,ロンゲスト
868164,論釈,ロンシャク
868166,論集,ロンシュウ
868168,論証,ロンショウ
868239,論述,ロンジュツ
868241,論場,ロンジョウ
868320,ロンダート,ロンダート
868323,論註,ロンチュウ
868325,論調,ロンチョウ
868330,ロンT,ロンティー
868374,ロンパース,ロンパース
868375,論評,ロンピョウ
868427,ローイング,ローイング
868438,ローエスト,ローエスト
868445,ローカスト,ローカスト
868478,ローション,ローション
868489,ロースター,ロースター
868513,ローズンク,ローズンク
868536,rotary,ロータリー
868564,ローディー,ローディー
868568,ローデリー,ローデリー
868598,ロードピア,ロードピア
868608,ローハイド,ローハイド
868627,ロービング,ロービング
868629,ローファー,ローファー
868636,ローブロー,ローブロー
868658,ローミング,ローミング
868667,ローライズ,ローライズ
868683,ローリング,ローリング
868852,歪曲,ワイキョク
868873,ワイシヤツ,ワイシャツ
868878,矮小,ワイショウ
868928,ワイナリー,ワイナリー
868957,WiFi,ワイファイ
868990,Wireless,ワイヤレス
868992,ワイヤード,ワイヤード
869165,若衆,ワカイシュ
869183,若女将,ワカオカミ
869187,若男,ワカオトコ
869190,若返り,ワカガエリ
869278,若頭,ワカガシラ
869340,公魚煮,ワカサギニ
869347,若盛り,ワカザカリ
869349,若桜,ワカザクラ
869365,若白髪,ワカシラガ
869436,若薄,ワカススキ
869465,分かち合い,ワカチアイ
869704,別ち書き,ワカチガキ
869899,若作り,ワカヅクリ
869963,若鮪,ワカマグロ
869979,若緑,ワカミドリ
870525,別れ歌,ワカレウタ
870565,別れ際,ワカレギワ
870606,別れ霜,ワカレジモ
870630,岐れ道,ワカレミチ
870869,輪かんじき,ワカンジキ
870871,ワ冠,ワカンムリ
871897,脇構え,ワキガマエ
872212,脇っちょ,ワキッチョ
872216,脇机,ワキヅクエ
872334,腋の下,ワキノシタ
